"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 27 16:26:48 UTC 2025","Fri Jun 27 16:26:50 UTC 2025","1732","","","","","","WS-TC9 - Validate no duplicate subscription IDs",""
"passed","Fri Jun 27 16:26:29 UTC 2025","Fri Jun 27 16:26:29 UTC 2025","325","","","","","","TC1 - Valid request returns candlestick data",""
"passed","Fri Jun 27 16:26:39 UTC 2025","Fri Jun 27 16:26:40 UTC 2025","1730","","","","","","WS-TC4 - Validate error handling",""
"passed","Fri Jun 27 16:26:42 UTC 2025","Fri Jun 27 16:26:44 UTC 2025","1730","","","","","","WS-TC6 - Validate bid/ask data not empty",""
"passed","Fri Jun 27 16:26:31 UTC 2025","Fri Jun 27 16:26:31 UTC 2025","227","","","","","","TC5 - Missing required parameter",""
"passed","Fri Jun 27 16:26:46 UTC 2025","Fri Jun 27 16:26:48 UTC 2025","1724","","","","","","WS-TC8 - Validate timestamp order",""
"passed","Fri Jun 27 16:26:31 UTC 2025","Fri Jun 27 16:26:32 UTC 2025","310","","","","","","TC6 - Specific time range query",""
"passed","Fri Jun 27 16:26:40 UTC 2025","Fri Jun 27 16:26:42 UTC 2025","1723","","","","","","WS-TC5 - Validate orderbook depth limit",""
"passed","Fri Jun 27 16:26:32 UTC 2025","Fri Jun 27 16:26:32 UTC 2025","247","","","","","","TC7 - Invalid instrument name",""
"passed","Fri Jun 27 16:26:30 UTC 2025","Fri Jun 27 16:26:30 UTC 2025","267","","","","","","TC3 - Validate candlestick fields and structure",""
"passed","Fri Jun 27 16:26:32 UTC 2025","Fri Jun 27 16:26:33 UTC 2025","456","","","","","","TC9 - No parameters provided",""
"passed","Fri Jun 27 16:26:33 UTC 2025","Fri Jun 27 16:26:34 UTC 2025","1783","","","","","","WS-TC1 - Validate subscription success",""
"passed","Fri Jun 27 16:26:44 UTC 2025","Fri Jun 27 16:26:46 UTC 2025","2238","","","","","","WS-TC7 - Validate bid/ask price and quantity types",""
"passed","Fri Jun 27 16:26:37 UTC 2025","Fri Jun 27 16:26:39 UTC 2025","2239","","","","","","WS-TC3 - Validate data field types",""
"passed","Fri Jun 27 16:26:30 UTC 2025","Fri Jun 27 16:26:31 UTC 2025","1071","","","","","","TC4 - Maximum data limit test",""
"passed","Fri Jun 27 16:26:34 UTC 2025","Fri Jun 27 16:26:37 UTC 2025","2218","","","","","","WS-TC2 - Validate orderbook data presence",""
"passed","Fri Jun 27 16:26:29 UTC 2025","Fri Jun 27 16:26:30 UTC 2025","292","","","","","","TC2 - Test various timeframe formats",""
"passed","Fri Jun 27 16:26:32 UTC 2025","Fri Jun 27 16:26:32 UTC 2025","255","","","","","","TC8 - Invalid timeframe format",""
