"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jun 27 08:18:20 UTC 2025","Fri Jun 27 08:18:20 UTC 2025","502","","","","","","WS-TC8 - Subscribe with invalid depth value",""
"passed","Fri Jun 27 08:18:19 UTC 2025","Fri Jun 27 08:18:20 UTC 2025","503","","","","","","WS-TC7 - Subscribe with invalid instrument name",""
"passed","Fri Jun 27 08:18:18 UTC 2025","Fri Jun 27 08:18:19 UTC 2025","502","","","","","","WS-TC5 - Rapid multiple subscriptions",""
"passed","Fri Jun 27 08:18:13 UTC 2025","Fri Jun 27 08:18:13 UTC 2025","178","","","","","","TC2 - Test various timeframe formats",""
"passed","Fri Jun 27 08:18:17 UTC 2025","Fri Jun 27 08:18:18 UTC 2025","502","","","","","","WS-TC3 - Validate data field types",""
"passed","Fri Jun 27 08:18:17 UTC 2025","Fri Jun 27 08:18:17 UTC 2025","502","","","","","","WS-TC2 - Verify subscription confirmation message",""
"passed","Fri Jun 27 08:18:14 UTC 2025","Fri Jun 27 08:18:14 UTC 2025","212","","","","","","TC4 - Maximum data limit test",""
"passed","Fri Jun 27 08:18:14 UTC 2025","Fri Jun 27 08:18:14 UTC 2025","198","","","","","","TC7 - Invalid instrument name",""
"passed","Fri Jun 27 08:18:15 UTC 2025","Fri Jun 27 08:18:15 UTC 2025","216","","","","","","TC9 - No parameters provided",""
"passed","Fri Jun 27 08:18:13 UTC 2025","Fri Jun 27 08:18:14 UTC 2025","215","","","","","","TC3 - Validate candlestick fields and structure",""
"passed","Fri Jun 27 08:18:13 UTC 2025","Fri Jun 27 08:18:13 UTC 2025","252","","","","","","TC1 - Valid request returns candlestick data",""
"passed","Fri Jun 27 08:18:14 UTC 2025","Fri Jun 27 08:18:14 UTC 2025","182","","","","","","TC6 - Specific time range query",""
"passed","Fri Jun 27 08:18:20 UTC 2025","Fri Jun 27 08:18:21 UTC 2025","502","","","","","","WS-TC9 - No updates received after timeout",""
"passed","Fri Jun 27 08:18:14 UTC 2025","Fri Jun 27 08:18:15 UTC 2025","328","","","","","","TC8 - Invalid timeframe format",""
"passed","Fri Jun 27 08:18:19 UTC 2025","Fri Jun 27 08:18:19 UTC 2025","502","","","","","","WS-TC6 - Subscribe to inactive market with no real-time data",""
"passed","Fri Jun 27 08:18:15 UTC 2025","Fri Jun 27 08:18:17 UTC 2025","2005","","","","","","WS-TC1 - Successful subscription returns order book",""
"passed","Fri Jun 27 08:18:14 UTC 2025","Fri Jun 27 08:18:14 UTC 2025","237","","","","","","TC5 - Missing required parameter",""
"passed","Fri Jun 27 08:18:18 UTC 2025","Fri Jun 27 08:18:18 UTC 2025","502","","","","","","WS-TC4 - Subscribe with maximum depth",""
