"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 27 08:34:59 UTC 2025","Fri Jun 27 08:34:59 UTC 2025","202","","","","","","TC4 - Maximum data limit test",""
"passed","Fri Jun 27 08:35:03 UTC 2025","Fri Jun 27 08:35:04 UTC 2025","502","","","","","","WS-TC5 - Rapid multiple subscriptions",""
"passed","Fri Jun 27 08:35:00 UTC 2025","Fri Jun 27 08:35:02 UTC 2025","2005","","","","","","WS-TC1 - Successful subscription returns order book",""
"passed","Fri Jun 27 08:35:00 UTC 2025","Fri Jun 27 08:35:00 UTC 2025","180","","","","","","TC8 - Invalid timeframe format",""
"passed","Fri Jun 27 08:34:59 UTC 2025","Fri Jun 27 08:34:59 UTC 2025","170","","","","","","TC3 - Validate candlestick fields and structure",""
"passed","Fri Jun 27 08:35:03 UTC 2025","Fri Jun 27 08:35:03 UTC 2025","502","","","","","","WS-TC4 - Subscribe with maximum depth",""
"passed","Fri Jun 27 08:35:02 UTC 2025","Fri Jun 27 08:35:02 UTC 2025","503","","","","","","WS-TC2 - Verify subscription confirmation message",""
"passed","Fri Jun 27 08:35:00 UTC 2025","Fri Jun 27 08:35:00 UTC 2025","187","","","","","","TC9 - No parameters provided",""
"passed","Fri Jun 27 08:35:06 UTC 2025","Fri Jun 27 08:35:06 UTC 2025","503","","","","","","WS-TC9 - No updates received after timeout",""
"passed","Fri Jun 27 08:34:59 UTC 2025","Fri Jun 27 08:34:59 UTC 2025","163","","","","","","TC5 - Missing required parameter",""
"passed","Fri Jun 27 08:35:02 UTC 2025","Fri Jun 27 08:35:03 UTC 2025","502","","","","","","WS-TC3 - Validate data field types",""
"passed","Fri Jun 27 08:34:59 UTC 2025","Fri Jun 27 08:34:59 UTC 2025","166","","","","","","TC6 - Specific time range query",""
"passed","Fri Jun 27 08:34:59 UTC 2025","Fri Jun 27 08:34:59 UTC 2025","172","","","","","","TC2 - Test various timeframe formats",""
"passed","Fri Jun 27 08:34:59 UTC 2025","Fri Jun 27 08:35:00 UTC 2025","191","","","","","","TC7 - Invalid instrument name",""
"passed","Fri Jun 27 08:35:05 UTC 2025","Fri Jun 27 08:35:05 UTC 2025","502","","","","","","WS-TC7 - Subscribe with invalid instrument name",""
"passed","Fri Jun 27 08:35:04 UTC 2025","Fri Jun 27 08:35:05 UTC 2025","503","","","","","","WS-TC6 - Subscribe to inactive market with no real-time data",""
"passed","Fri Jun 27 08:34:57 UTC 2025","Fri Jun 27 08:34:59 UTC 2025","1237","","","","","","TC1 - Valid request returns candlestick data",""
"passed","Fri Jun 27 08:35:05 UTC 2025","Fri Jun 27 08:35:06 UTC 2025","502","","","","","","WS-TC8 - Subscribe with invalid depth value",""
