"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jun 27 15:58:21 UTC 2025","Fri Jun 27 15:58:23 UTC 2025","1730","","","","","","WS-TC5 - Validate orderbook depth limit",""
"passed","Fri Jun 27 15:58:16 UTC 2025","Fri Jun 27 15:58:17 UTC 2025","1719","","","","","","WS-TC1 - Validate subscription success",""
"passed","Fri Jun 27 15:58:15 UTC 2025","Fri Jun 27 15:58:16 UTC 2025","222","","","","","","TC9 - No parameters provided",""
"passed","Fri Jun 27 15:58:17 UTC 2025","Fri Jun 27 15:58:20 UTC 2025","2240","","","","","","WS-TC2 - Validate orderbook data presence",""
"passed","Fri Jun 27 15:58:15 UTC 2025","Fri Jun 27 15:58:15 UTC 2025","254","","","","","","TC8 - Invalid timeframe format",""
"passed","Fri Jun 27 15:58:26 UTC 2025","Fri Jun 27 15:58:28 UTC 2025","1227","","","","","","WS-TC8 - Validate timestamp order",""
"passed","Fri Jun 27 15:58:20 UTC 2025","Fri Jun 27 15:58:21 UTC 2025","1726","","","","","","WS-TC3 - Validate data field types",""
"passed","Fri Jun 27 15:58:13 UTC 2025","Fri Jun 27 15:58:14 UTC 2025","297","","","","","","TC2 - Test various timeframe formats",""
"failed","Fri Jun 27 15:58:23 UTC 2025","Fri Jun 27 15:58:25 UTC 2025","1725","","","","","","WS-TC6 - Validate bid/ask data not empty",""
"passed","Fri Jun 27 15:58:15 UTC 2025","Fri Jun 27 15:58:15 UTC 2025","359","","","","","","TC6 - Specific time range query",""
"broken","Fri Jun 27 15:58:25 UTC 2025","Fri Jun 27 15:58:26 UTC 2025","1723","","","","","","WS-TC7 - Validate bid/ask price and quantity types",""
"passed","Fri Jun 27 15:58:15 UTC 2025","Fri Jun 27 15:58:15 UTC 2025","217","","","","","","TC7 - Invalid instrument name",""
"passed","Fri Jun 27 15:58:28 UTC 2025","Fri Jun 27 15:58:29 UTC 2025","1749","","","","","","WS-TC9 - Validate no duplicate subscription IDs",""
"passed","Fri Jun 27 15:58:12 UTC 2025","Fri Jun 27 15:58:13 UTC 2025","1294","","","","","","TC1 - Valid request returns candlestick data",""
"passed","Fri Jun 27 15:58:14 UTC 2025","Fri Jun 27 15:58:14 UTC 2025","254","","","","","","TC3 - Validate candlestick fields and structure",""
"passed","Fri Jun 27 15:58:14 UTC 2025","Fri Jun 27 15:58:14 UTC 2025","297","","","","","","TC4 - Maximum data limit test",""
"passed","Fri Jun 27 15:58:14 UTC 2025","Fri Jun 27 15:58:15 UTC 2025","242","","","","","","TC5 - Missing required parameter",""
"broken","Fri Jun 27 15:58:21 UTC 2025","Fri Jun 27 15:58:21 UTC 2025","1","","","","","","WS-TC4 - Validate error handling",""
