"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 27 12:33:06 UTC 2025","Fri Jun 27 12:33:07 UTC 2025","503","","","","","","WS-TC2 - Verify subscription confirmation message",""
"passed","Fri Jun 27 12:33:10 UTC 2025","Fri Jun 27 12:33:10 UTC 2025","503","","","","","","WS-TC9 - No updates received after timeout",""
"passed","Fri Jun 27 12:33:09 UTC 2025","Fri Jun 27 12:33:09 UTC 2025","504","","","","","","WS-TC7 - Subscribe with invalid instrument name",""
"passed","Fri Jun 27 12:33:05 UTC 2025","Fri Jun 27 12:33:05 UTC 2025","223","","","","","","TC9 - No parameters provided",""
"passed","Fri Jun 27 12:33:04 UTC 2025","Fri Jun 27 12:33:04 UTC 2025","215","","","","","","TC6 - Specific time range query",""
"passed","Fri Jun 27 12:33:04 UTC 2025","Fri Jun 27 12:33:04 UTC 2025","245","","","","","","TC7 - Invalid instrument name",""
"passed","Fri Jun 27 12:33:07 UTC 2025","Fri Jun 27 12:33:07 UTC 2025","503","","","","","","WS-TC3 - Validate data field types",""
"passed","Fri Jun 27 12:33:07 UTC 2025","Fri Jun 27 12:33:08 UTC 2025","503","","","","","","WS-TC4 - Subscribe with maximum depth",""
"passed","Fri Jun 27 12:33:05 UTC 2025","Fri Jun 27 12:33:06 UTC 2025","1505","","","","","","WS-TC1 - Successful subscription returns order book",""
"passed","Fri Jun 27 12:33:09 UTC 2025","Fri Jun 27 12:33:10 UTC 2025","503","","","","","","WS-TC8 - Subscribe with invalid depth value",""
"passed","Fri Jun 27 12:33:04 UTC 2025","Fri Jun 27 12:33:05 UTC 2025","222","","","","","","TC8 - Invalid timeframe format",""
"passed","Fri Jun 27 12:33:03 UTC 2025","Fri Jun 27 12:33:04 UTC 2025","333","","","","","","TC3 - Validate candlestick fields and structure",""
"passed","Fri Jun 27 12:33:04 UTC 2025","Fri Jun 27 12:33:04 UTC 2025","245","","","","","","TC4 - Maximum data limit test",""
"passed","Fri Jun 27 12:33:08 UTC 2025","Fri Jun 27 12:33:09 UTC 2025","504","","","","","","WS-TC6 - Subscribe to inactive market with no real-time data",""
"passed","Fri Jun 27 12:33:03 UTC 2025","Fri Jun 27 12:33:03 UTC 2025","228","","","","","","TC2 - Test various timeframe formats",""
"passed","Fri Jun 27 12:33:08 UTC 2025","Fri Jun 27 12:33:08 UTC 2025","504","","","","","","WS-TC5 - Rapid multiple subscriptions",""
"passed","Fri Jun 27 12:33:03 UTC 2025","Fri Jun 27 12:33:03 UTC 2025","410","","","","","","TC1 - Valid request returns candlestick data",""
"passed","Fri Jun 27 12:33:04 UTC 2025","Fri Jun 27 12:33:04 UTC 2025","194","","","","","","TC5 - Missing required parameter",""
